Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment,Iteration
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.040997821532384e-05,0.008355163858204305,4.173397551529214e-08,0.0016104227031148045,alcohol > ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.2653668330781073,0.053344817664369916,0.15815725480299322,0.36390855617275764,alcohol > ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.22262437720314943,0.05147844039601676,-0.3280902063290028,-0.12689864140265847,alcohol > ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.22262437720314943,0.050791091743407506,0.1317250476453777,0.32840711095866804,alcohol > ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8888888888888888,0.1156408100735013,0.5303300858899106,0.9574271077563381,alcohol > ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.870897249974159,0.12115517174502635,0.7294711966293419,1.1765174026876852,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.14348962853279046,0.22484896619397787,-0.7154166344148929,0.04772630501097097,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9598142296390493,0.025698458235237757,0.8987080112585353,0.9925963082201048,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9212433554176016,0.047247151570688886,0.8076760895002716,0.9852474310921813,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,p,1.0868476184200617e-05,0.0008883329066405234,1.34096723623003e-08,0.00042962526062071505,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.42437992091293764,0.0646815576634464,0.290903545261465,0.5422690534223134,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.3661453953373572,0.07087484589512727,-0.49758865485981973,-0.22525477001372457,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.37796761002894835,0.06356326858729251,0.25707173022725555,0.499549572425544,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.911111111111111,0.11326575329575186,0.5354632267566766,0.9660917830792959,alcohol ~ ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.1080636710598852,0.13077831877017534,0.8249965187715048,1.3461989199390443,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.5979245642832822,0.19351685352848716,-0.9258108456341005,-0.15781052494861147,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9654471010623896,0.043097644834818455,0.8667431008826881,0.9917285849211356,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.932088104949772,0.06927767734851219,0.7512436029277377,0.983525586149678,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.4409136090609843e-05,0.022642831757215202,1.6822164331277153e-07,0.0025325739268840467,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.4478116049804031,0.03703415417061468,0.37477103357290315,0.5198057869422544,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.436156850829003,0.03767495659962406,-0.5109793059558043,-0.3620138755208029,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.436156850829003,0.03767495659962406,0.36213283174268107,0.5118864169186829,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8333333333333334,0.15527390638446242,0.3651483716701107,0.9428090415820632,alcohol < ester,1
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0656920221525297,0.06023434698267633,0.9869088526069634,1.2100694747844343,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.1125400717948799,0.09841377817427298,-0.34740130089278765,0.009264168271700512,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.995989153269757,0.006497670133902548,0.983013207572046,0.9988001883868943,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9919943934310075,0.012093171947389491,0.9663149662610825,0.9976018163216956,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,p,1.3401967372302381e-08,0.000317333334039474,2.029317677056322e-10,2.1334360680843964e-06,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.06686496491223343,0.017539030250667314,0.04293011097178182,0.11280984074389133,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.019152293102843467,0.026126329327449755,-0.07011717274533298,0.0323812221656364,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.05213926234635073,0.015798666932636037,0.03519141644858495,0.09628038111255705,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.9444444444444445,0.07838048929807476,0.6672976811635084,0.9718253158075499,alcohol > ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0043293232727677,0.07120979214180527,0.9089279708483039,1.1853626272407425,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.17776480940167083,0.11969821406495229,-0.4851739866949689,-0.043590715791717694,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9893528128817505,0.013939387792806818,0.9526077586491202,0.9977763356503768,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.978818988357032,0.026586718569771052,0.9074615418385004,0.9955576159838935,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,p,5.550830042745179e-08,0.0001308520911996791,1.0685876361549299e-10,2.1423188222168918e-05,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.20332260954270587,0.03664913175459877,0.13470389131790822,0.27620159241562564,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.17029828531252517,0.03796121383217598,-0.24625361104611249,-0.09741997526195552,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.17029828531252517,0.036067350259670714,0.10724870069250172,0.24986109467636974,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8666666666666666,0.13238369110459408,0.44233918732073285,0.9660917830792959,alcohol ~ ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.210827672128983,0.09630431308507953,1.033223295800735,1.4144572608660166,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.597956162803118,0.13800856742794507,-0.8754751143514792,-0.32437337308350167,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9854733252627333,0.016067947416274337,0.9395965055372676,0.9956211250473994,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9711576748043891,0.030694567946044218,0.8828415932178445,0.9912614246406494,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,p,1.199414116628801e-06,0.0002648048378748832,1.8449328316024036e-08,0.00016963765549261054,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.29780396318014063,0.03187824408710652,0.23615058770672628,0.36100504237733455,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.2823541652151014,0.03537336663828312,-0.34894494506733537,-0.21241066827039562,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.2823541652151014,0.035205023991735036,0.21265978873271676,0.349466356467232,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8888888888888888,0.14567013502455778,0.38914482105801235,0.9574271077563381,alcohol < ester,2
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.052394276045826,0.06523534807674286,0.9722635924786385,1.2140599764938538,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.08595837389665806,0.10423583481276014,-0.33363732731980855,0.0316716349941375,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9929875176176347,0.018692741562805613,0.9670357463814575,0.9979858638511415,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9860242101444324,0.026041187476827547,0.9351581347795426,0.9959757844467092,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,p,9.443297530891876e-08,0.012077564391675809,1.2225878805463913e-09,2.1048154097878144e-05,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.07580602379339063,0.018518874371418612,0.051222699452185806,0.12476327892201527,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.01147467106991163,0.02885451679428115,-0.06622635645995174,0.04650920546074502,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.061714783324110165,0.0171805420973276,0.039112431013438795,0.10818659566354057,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.9444444444444445,0.11623676873568074,0.5512459105263765,0.9718253158075499,alcohol > ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0024893082733046,0.05894432382891989,0.9395840491566463,1.1591170933039587,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.16130259919012135,0.1186572133535435,-0.4739303901676528,-0.04564082902044597,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9931889426094073,0.0060992922665897105,0.9761363350910616,0.9979477527213397,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9864242757215925,0.011971520803884571,0.9528421446850093,0.9958997171615722,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,p,9.3386085589727e-09,4.227676043652041e-06,7.788173319321948e-11,1.392924727372988e-06,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.1801869147317875,0.028573087013349,0.12640946120642682,0.23796036018226113,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.1570094385696495,0.030668250131485032,-0.21711849761793273,-0.09787851417757512,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.1570094385696495,0.029944633712758916,0.1006448014952187,0.21762435158050275,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.9555555555555554,0.07673536255216966,0.6922443782381184,0.9775252199076787,alcohol ~ ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.086952734990308,0.13764451563052438,0.8370727601443047,1.36846471370978,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.3754585885408972,0.18823153362161,-0.7389892292106937,-0.017610919093233646,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9634419945183744,0.03538337282259979,0.880290647882597,0.9936354831749091,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9282204768015434,0.0628391608750628,0.7749116247495624,0.9873114734242351,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.967822243465486e-05,0.0055663777979130385,7.051851870358528e-08,0.0018096022123495431,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.2650394454603425,0.03350732953766454,0.20048295105071307,0.33033351924774906,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.24529324268490596,0.036973008559443674,-0.3151807227008466,-0.1711323546703849,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.24529324268490596,0.03639182185707266,0.17548624436653038,0.31535671110248015,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.6666666666666666,0.18921214876369538,0.2166445612065605,0.9279607271383371,alcohol < ester,3
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0274986854566786,0.07830051107001644,0.8693875419593148,1.1881063446191968,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.0722730538817955,0.09388772436901549,-0.27675320023357086,0.09003238269054803,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9816168207554034,0.030336873831318424,0.89951124963454,0.9983155948404652,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9635715827899457,0.054812918644068204,0.8091204882190918,0.9966340269016718,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.7240908947816396e-06,0.003375339822890165,6.77312102025761e-10,0.0009801820117638113,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.11611416242575605,0.0373585993121912,0.05549644460577851,0.19463094124772246,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.03318092263658105,0.04039696332386013,-0.11847485919756699,0.03853771906891991,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.08546750028065127,0.0277924926511307,0.04437080407213804,0.15147784362790073,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.9444444444444445,0.09258942913734336,0.6481812160876685,0.9718253158075499,alcohol > ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9297756952893765,0.07392419283747156,0.8091015888105864,1.1109872905981186,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.08664984719288338,0.11576233633825243,-0.3812122599693706,0.07714901095153959,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.983379353891446,0.026917193406349578,0.909112717758539,0.9973717616100265,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9670349536599578,0.04934892062371704,0.826485933590317,0.9947504308570875,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,p,3.272512187789778e-07,0.001807642049685599,2.2789036076582573e-10,0.00027853863798525354,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.2501886400990321,0.0520580070963833,0.1583199964000621,0.3511652720299144,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.20776149206901326,0.045640077680707325,-0.30051646692884426,-0.12349164241233437,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.20776149206901326,0.044407210617713314,0.1299671948338928,0.30221070341145306,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8666666666666666,0.14441549010017252,0.42426406871192845,0.9660917830792959,alcohol ~ ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9302536448528067,0.0913934056522308,0.7574863987888137,1.1120559301498192,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.16298730327230992,0.14042505127857122,-0.4472493662992314,0.09838099821832857,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9831751483525858,0.023299056675024372,0.924571028649334,0.9934843369073828,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9666333723381291,0.04204649523041597,0.8548315870176877,0.9870111276803021,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.000971585889868e-06,0.002815907681452536,7.347759084641775e-08,0.0003647552366247569,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.2739318939669219,0.026496188806422332,0.2277676091294893,0.3336034300494409,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.26739527204915353,0.02580087454682655,-0.32190019119239965,-0.21772174662358898,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.26739527204915353,0.02580087454682655,0.21809848744386295,0.321966065869672,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.7777777777777778,0.15814609494579487,0.34299717028501764,0.9428090415820632,alcohol < ester,4
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0101943319760465,0.06650311493009639,0.8460627311660547,1.1205735416171805,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.0235817995914398,0.10750441080359535,-0.1816520018912,0.2644385596020473,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9899444614886441,0.016194378115448754,0.9484927306661983,0.9977399707973211,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9799900368320416,0.029898685242721667,0.8996384601266214,0.9954850493266392,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,p,3.3243158873033776e-07,0.0014071189283166611,1.8073434406916172e-09,9.835281292949923e-05,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.08036107827971915,0.018982487365411357,0.05129934776914355,0.12546343614421426,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.009089537254292037,0.030493849986133838,-0.06762605712095031,0.05090246569832314,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.06361078202641576,0.017734474701526944,0.03870293165712652,0.10862540046690138,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.9444444444444445,0.09624356436774208,0.6286185570937122,0.9718253158075499,alcohol > ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0101263525775463,0.08000294193607284,0.9031827337866101,1.220509686782606,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.15853797837655614,0.13716909398378768,-0.5264783064690941,-0.007569528402937786,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9839622088868676,0.020280206947761475,0.9322726881686267,0.9961215740012545,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9681816285175237,0.037413109253611014,0.8691323651051576,0.9922581901907367,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,p,2.839052728140671e-07,0.0012465920995395315,1.0391497728646924e-09,8.650623523526362e-05,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.19722876007647205,0.0399055922101514,0.12133856758061758,0.27614712529851854,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.1410736656672169,0.04668073259329243,-0.23509933003748767,-0.05215059221177125,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.15958562264244058,0.03835638174382019,0.0945456947867517,0.24876627781201788,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8666666666666666,0.13904556616517158,0.435285750066007,0.9660917830792959,alcohol ~ ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9871242776592589,0.15501941941717015,0.7020053463418044,1.2956745745210352,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.2119862877273313,0.23787348149314572,-0.643011615231484,0.2572031873331686,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9460283141192377,0.054554293072760496,0.8480744201177614,0.9852511025261925,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.8949695711152871,0.07037327660519749,0.7192302220580772,0.9707197350290779,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,p,0.00011405291486994126,0.013240635430132628,1.2821870554228153e-06,0.004087138561528531,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.25523987517361124,0.037145223068835304,0.18487271906339006,0.3261222840297067,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.23126081488067632,0.04107731978696722,-0.3089608342255452,-0.14838692463279787,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.23126081488067632,0.03986244060999012,0.1553753492338722,0.3091231282896085,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.6666666666666666,0.19788805247912233,0.14506471329641488,0.9279607271383371,alcohol < ester,5
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0136303930365997,0.06039715503333416,0.905958609873189,1.1384588343677502,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.11133106486325373,0.0995251726793934,-0.31961179711646626,0.07362604844897103,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9914296653593017,0.018678655861963656,0.952357608662301,0.9978784487224762,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9829327813544568,0.030671634115594978,0.9069850147769765,0.9957613984247756,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,p,1.9028521542819201e-07,0.007261598426879162,1.5616467751901143e-09,7.516504685133209e-05,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.11808218226642789,0.0270252398277959,0.07169202296119939,0.17870321119885618,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.09195409812242344,0.02979545187939113,-0.1499228724356673,-0.035202985356692335,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.09652568251074041,0.025767360681395613,0.05692771089711327,0.156485765321816,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8888888888888888,0.11390389797735145,0.5687501230847872,0.9718253158075499,alcohol > ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9906481188975554,0.0704764097931217,0.9051477385287198,1.1718992339843572,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.17395760179823716,0.12981375872493464,-0.5105958031088951,-0.04813976728296976,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9891394470634712,0.014586722945313093,0.9535230343617352,0.9967354166051932,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9783968457370296,0.02681137367478774,0.9092061770584109,0.9934814907151279,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,p,6.007786553439637e-08,0.0012122773165119739,5.063008243922476e-10,1.9366043647057645e-05,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.22004751866279657,0.03568700701271585,0.14836142769547148,0.28867617948610924,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.19008623002275732,0.03717716163916561,-0.26169277617499725,-0.11830922569401092,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.19008623002275732,0.036660620844930096,0.12054473931032153,0.2619544357720214,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8666666666666666,0.1291467671651567,0.4889012070387047,0.9660917830792959,alcohol ~ ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.985234638908336,0.12177720513096855,0.7008236708523028,1.1916948032130756,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.21407959367271157,0.200701264046146,-0.518142474544095,0.27629578545418965,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9716044229268231,0.026084156442223436,0.916013836961377,0.9919745882443792,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.944015154650965,0.04387408917028098,0.839081349504704,0.9840135837226057,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,p,1.2355592997767048e-05,0.010782864652083859,1.5738711366819443e-07,0.0005290486380493143,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.24833187295047618,0.028600337603068914,0.19435686887933615,0.3063798078135469,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.2361828470482298,0.030302178484206195,-0.29448471483947236,-0.1780620960979428,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.2361828470482298,0.030240235916799908,0.17827472024694688,0.2945367056672472,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8333333333333334,0.1576653537650026,0.35355339059327373,0.9574271077563381,alcohol < ester,6
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9931032696798578,0.09287606930979367,0.878299662033012,1.1683793951420731,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.05281760940333058,0.15491526047595425,-0.3162395856767528,0.13666856212068024,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9760835935968596,0.05451110061312033,0.8918767588816902,0.9964313102086624,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9527391816889593,0.06457253547663254,0.7954441530333085,0.9928753559641516,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,p,6.8050452211047675e-06,0.026926881605969715,9.027256518428561e-09,0.0012299465576736976,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.13722355930232435,0.027388362135705648,0.09166140217433633,0.19651132758653653,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.06262200122644448,0.04324046934832328,-0.14772929486447317,0.02278327791347466,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.12010103511865029,0.02493521636374603,0.07890497532201479,0.1742713291804807,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8333333333333334,0.16712175413824384,0.34044145332459513,0.9718253158075499,alcohol > ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,0.9281236183478401,0.06759887483792874,0.8226769823365199,1.0938206156797754,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.1157643011024605,0.11063428173865941,-0.3868957019898427,0.07929664060754527,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9831267594503861,0.021526556856832177,0.9236955965382665,0.9967487541615864,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9665382251474173,0.04027904768118637,0.853213555064184,0.9935080789226746,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,p,3.4749711353475124e-07,0.0007452858526215496,4.931299753133517e-10,0.000139658497368355,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.27790239557486707,0.04101947952759688,0.19404946282592628,0.3540623764199313,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,-0.23972518395504183,0.04644511493150213,-0.3266464777698402,-0.14634073504257913,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.23972518395504183,0.04482493203758322,0.15324763375780492,0.32802289513565375,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8222222222222221,0.1540227399817649,0.3680349649825889,0.9660917830792959,alcohol ~ ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0343289881247424,0.12635811671160266,0.7978768835971253,1.2741903115598925,alcohol < ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.3429310466757831,0.20371211407699683,-0.7332594388958531,0.048200868269622,alcohol < ester,7
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9657385758759122,0.030853013181253667,0.9033858711159866,0.9891741639007647,alcohol < ester,7
